id_station,n_station,ad_station,code_insee,xlongitude,ylatitude,puiss_max,accessibilite,type_prise,n_enseigne,date_maj
FR*V75*PPX17*12,Paris | Avenue de la Grande Armée 40,"40 Avenue de la Grande Armée, 75017 Paris",,2.2884,48.876,7.0,7/7-24/24,T2-EF,Belib',2021-07-21
FR*V75*PPX07*09,Paris | Rue du Bac 142,"142 Rue du Bac, 75007 Paris",,2.3237967,48.85082,7.0,7/7-24/24,T2-EF,Belib',2021-07-09
FR*V75*P9004*01,Paris | Place Saint-Gervais 4,"4 Place Saint-Gervais, 75004 Paris",75104,2.3537521,48.856052,4.0,7/7-24/24,EF,Belib',2021-03-25
FR*V75*P9013*06,Paris | Rue de Tolbiac 234,"234 Rue de Tolbiac, 75013 Paris",75113,2.343366,48.826504,22.0,7/7-24/24,CHADEMO-COMBO-T3-T2-EF,Belib',2021-03-22
FR*V19*P92033*001,GARCHES - Rue de Suresnes,Rue de Suresnes  92380 GARCHES,92033,2.187882,48.845822,7.0,24h/24 7j/7,T2-EF,Alizé Liberté,2021-09-04
FR*P07*E57463*007,Place Mazelle,N°42/48 Place Mazelle à METZ,57463,6.184537,49.113936,22.0,24/24 et 7/7,type 2,Alizé,2021-01-14
FR*P07*E57463*010,Place Philippe de Vigneulles,N°1bis Place Philippe de Vigneulles à METZ,57463,6.166665,49.106693,22.0,24/24 et 7/7,type 2,Alizé,2021-01-14
FR*V08*P92049*001,MONTROUGE - Rue Moličre,Rue Moličre 92120 MONTROUGE,92049,2.315737,48.810812,22.0,24h/24 7j/7,T2-EF,Alizé Liberté,2021-09-04
FR*V08*P92049*001,MONTROUGE - Rue Moličre,Rue Moličre 92120 MONTROUGE,92049,2.315737,48.810812,22.0,24h/24 7j/7,T2-EF,Alizé Liberté,2021-09-04
FR*V08*P92049*004,MONTROUGE - Place Jules Ferry,Place Jules Ferry 92120 MONTROUGE,92049,2.322877,48.812693,22.0,24h/24 7j/7,T2-EF,Alizé Liberté,2021-09-04
FR*V08*P92049*003,MONTROUGE - Rue Sylvine Candas,Rue Sylvine Candas 92120 MONTROUGE,92049,2.317718,48.817506,22.0,24h/24 7j/7,T2-EF,Alizé Liberté,2021-09-04
FR*V08*P92049*002,MONTROUGE - Rue Roger Salengro,Rue Roger Salengro 92120 MONTROUGE,92049,2.307365,48.812477,22.0,24h/24 7j/7,T2-EF,Alizé Liberté,2021-09-04
FR*G48*PSAIPVOLKSWAGEN59860*1,Volkswagen Bruay,1 rue du Président Lecuyer 59860 Bruay-Sur-l'Escaut,59112,3.548711,50.389708,22.08,24/24 7/7 jours,"EF, T2",Volkswagen Bruay,2021-03-03
FR*G48*PSAIPVOLKSWAGEN59400*1,Volkswagen Cambrai SLBA,1792 Avenue du Cateau 59400 Cambrai,59122,3.269992,50.166974,22.08,24/24 7/7 jours,T2,Volkswagen Cambrai SLBA,2021-03-03
FR*G48*PSAIPVOLKSWAGEN59400*1,Volkswagen Cambrai SLBA,1792 Avenue du Cateau 59400 Cambrai,59122,3.269992,50.166974,22.08,24/24 7/7 jours,T2,Volkswagen Cambrai SLBA,2021-03-03
FR*G46*PCOCHETVOLVO74330*1,Volvo Annecy,110 Route du Moulin 74330 Epagny Metz-Tessy,74112,6.087058,45.924463,22.08,24/24 7/7 jours,T2,Volvo Annecy,2021-03-03
FR*G46*PJFCNORMANDIEVOLVO14112*1,Volvo Caen,Boulevard Suffolk 14112 Bieville-Beuville,14068,-0.367229,49.227121,22.08,24/24 7/7 jours,"EF, T2",Volvo Caen,2021-03-03
FR*G46*PCAVALLARIVOLVO06250*1,Volvo Cannes,351 Route du Cannet 06250 Mougins,6085,7.009637,43.58437,22.08,24/24 7/7 jours,T2,Volvo Cannes,2021-03-03
FR*G46*PCAVALLARIVOLVO06250*1,Volvo Cannes,351 Route du Cannet 06250 Mougins,6085,7.009637,43.58437,22.08,24/24 7/7 jours,"EF, T2",Volvo Cannes,2021-03-03
FR*SSD*PVULCAINVOLVO38170*1,Volvo Grenoble,24 Avenue de la Houille Blanche 38170 Seyssinet-Pariset,38485,5.69277,45.179125,22.08,24/24 7/7 jours,T2,Volvo Grenoble,2021-03-03
FR*SSD*PVULCAINVOLVO69009*1,Volvo Lyon,88 Rue Marietton 69009 Lyon,69123,4.797924,45.776456,22.08,24/24 7/7 jours,T2,Volvo Lyon,2021-03-03
FR*G46*PGRIMVOLVO26000*1,Volvo Valence,505 avenue de Chabeuil 26000 Valence,26362,4.935011,44.921741,22.08,24/24 7/7 jours,T2,Volvo Valence,2021-03-03
FR*V75*PPX17*04,Paris | Avenue de la Porte Pouchet 6,"6 Avenue de la Porte Pouchet, 75017 Paris",75117,2.323452,48.897976,7.0,7/7-24/24,T2-EF,Belib',2021-07-12
FR*V75*PPX20*06,Paris | Rue Julien Lacroix 39,"39 Rue Julien Lacroix, 75020 Paris",75120,2.38494,48.86986,7.0,7/7-24/24,T2-EF,Belib',2021-07-07
FR*V75*PPX07*10,Paris | Avenue Duquesne 26,"26 Avenue Duquesne, 75007 Paris",,2.3106372,48.851128,7.0,7/7-24/24,T2-EF,Belib',2021-07-09
FR*V75*PPX10*04,Paris | Rue La Fayette 143,"143 Rue La Fayette, 75010 Paris",,2.3560476,48.879135,3.0,7/7-24/24,T2-EF,Belib',2021-07-07
FR*V75*PPX19*09,Paris | Rue de Botzaris 16,"16 Rue de Botzaris, 75019 Paris",,2.3812,48.8769,7.0,7/7-24/24,T2-EF,Belib',2021-07-21
FR*V75*PPX16*02,Paris | Avenue Raphaël 20,"20 Avenue Raphaël, 75016 Paris",75116,2.267881,48.85926,3.0,7/7-24/24,T2-EF,Belib',2021-07-12
FR*V75*PPX12*01,Paris | Avenue du Docteur Arnold Netter 10,"50 Avenue du Docteur Arnold Netter, 75012 Paris",75112,2.4050138,48.841595,7.0,7/7-24/24,T2-EF,Belib',2021-05-04
FR*V75*PPX19*09,Paris | Rue de Botzaris 16,"16 Rue de Botzaris, 75019 Paris",,2.3812,48.8769,7.0,7/7-24/24,T2-EF,Belib',2021-07-21
FR*V75*PPX18*07,Paris | Rue Jean-François Lépine 1,"1 Rue Jean-François Lépine, 75018 Paris",,2.3591,48.8861,7.0,7/7-24/24,T2-EF,Belib',2021-07-21
FR*V75*PPX12*09,Paris | Avenue Ledru Rollin 20,"20 Avenue Ledru Rollin, 75012 Paris",,2.3692153,48.84652,7.0,7/7-24/24,T2-EF,Belib',2021-07-09
FR*V75*PPX19*05,Paris | Rue d'Aubervilliers 126,"126 Rue d'Aubervilliers, 75019 Paris",,2.3691,48.8917,7.0,7/7-24/24,T2-EF,Belib',2021-07-21
FR*V75*PPX19*10,Paris | Rue de Crimée 8,"8 Rue de Crimée, 75019 Paris",,2.3916,48.8777,7.0,7/7-24/24,T2-EF,Belib',2021-07-21
FR*V75*PPX15*18,Paris | Rue de la Fédération 10,"10 Rue de la Fédération, 75015 Paris",75115,2.2904053,48.85482,7.0,7/7-24/24,T2-EF,Belib',2021-07-13
FR*V75*PPX20*09,Paris | Rue Guébriant 6,"6 Rue Guébriant, 75020 Paris",,2.4092,48.8731,3.0,7/7-24/24,T2-EF,Belib',2021-07-21
FR*V75*PPX03*02,Paris | Place de la République 17,"17 Place de la République, 75003 Paris",75103,2.3630073,48.86745,7.0,7/7-24/24,T2-EF,Belib',2021-04-20
FR*V75*PPX09*04,Paris | Rue Victor Massé 35,"35 Rue Victor Massé, 75009 Paris",75109,2.336666,48.88109,7.0,7/7-24/24,T2-EF,Belib',2021-06-02
FR*V75*P9008*04,Paris | Rue Pierre Charron 55,"55 Rue Pierre Charron, 75008 Paris",75108,2.303269,48.86937,22.0,7/7-24/24,CHADEMO-COMBO-T3-T2-EF,Belib',2021-03-25
FR*V75*PPX18*06,Paris | Rue Marcadet 150,"150 Rue Marcadet, 75018 Paris",,2.3385,48.8913,7.0,7/7-24/24,T2-EF,Belib',2021-07-21
FR*S86*PSORE*B133,B133,Rue de Touraine - 86530 - Cenon sur Vienne,86046,0.53496,46.77659,18.0,24/24 7/7 jours,E/F-T2,ALTERBASE86,2018-05-31
FR*S86*PSORE*B028,B028,Rue de Banfora - 86300 - Chauvigny,86070,0.64471,46.56817,18.0,24/24 7/7 jours,E/F-T2,ALTERBASE86,2017-01-31
FR*S86*PSORE*B062,B062,Place du souvenir Francais - 86370 - Marigny-Chemereau,86147,0.21484,46.42481,18.0,24/24 7/7 jours,E/F-T3,ALTERBASE86,2017-01-31
FR*S86*PSORE*B126,B126,La Mignotterie - Pole Multimodal - 86190 - Beruges,86024,0.19754,46.56906,18.0,24/24 7/7 jours,E/F-T2,ALTERBASE86,2017-09-30
FR*S86*PSORE*B125,B125,"11, avenue Galilee - 86360 - Chasseneuil-du-Poitou (parking SDIS)",86062,0.36394,46.6551,18.0,24/24 7/7 jours,E/F-T2,ALTERBASE86,2017-08-31
FR*S86*PSORE*B111,B111,Route de Mirebeau - 86170 - Vouzailles,86299,0.09633,46.71077,18.0,24/24 7/7 jours,E/F-T2,ALTERBASE86,2018-03-31
FR*S86*PSORE*B000,B000,"78, avenue Jacques Coeur - 86000 - Poitiers",86194,0.37142,46.56913,18.0,selon plages horaires,E/F-T3,ALTERBASE86,2017-01-31
FR*S86*PSORE*B123,B123,"1, place Aristide Briand - 86170 - Neuville de Poitou",86177,0.24605,46.68789,18.0,24/24 7/7 jours,E/F-T2,ALTERBASE86,2017-07-31
FR*MW1*S45567,Super U Bassens | Bassens,7 Rue Camille Jullian 33530 Bassens,33530,-0.508134,44.9025,18.0,24/24 7/7 jours,T2,Mobilygreen,2021-04-30
FR*MW1*S45565,Super U Bassens | Bassens,7 Rue Camille Jullian 33530 Bassens,33530,-0.508134,44.9025,18.0,24/24 7/7 jours,T2,Mobilygreen,2021-04-30
FR*MW1*S45565,Super U Bassens | Bassens,7 Rue Camille Jullian 33530 Bassens,33530,-0.508134,44.9025,18.0,24/24 7/7 jours,T2,Mobilygreen,2021-04-30
FR*S11*P11018*001,ARZENS - Rue Des Condamines,Rue Des Condamines 11290 ARZENS,11018,2.21,43.2008333,18.0,24h/24 7j/7,EF-T2,Révéo,2021-09-04
FR*S11*P11262*009,NARBONNE - Rue Léon Auge,Rue Léon Auge 11100 NARBONNE,11262,2.999872684,43.18597412,22.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11049*003,BRAM - Parking Rue Marceau,Parking Rue Marceau 11150 BRAM,11049,2.115833333,43.2430556,18.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11262*007,LE GRAND NARBONNE - Av De Provence,Av De Provence 11100 LE GRAND NARBONNE,11262,3.014946,43.194721,22.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11069*007,CARCASSONNE - Allée Raymond Courrière,Allée Raymond Courrière 11000 CARCASSONNE,11069,2.353487,43.230585,22.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11272*001,PALAJA - Centre Commercial Lo Moral,Centre Commercial Lo Moral 11570 PALAJA,11272,2.388611111,43.1733333,18.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11202*002,LEUCATE - Collége- Annexe Port Leucate-Rue De L'Estagnol,Collége- Annexe Port Leucate-Rue De L'Estagnol 11370 LEUCATE,11202,3.036388889,42.8552778,18.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11202*002,LEUCATE - Collége- Annexe Port Leucate-Rue De L'Estagnol,Collége- Annexe Port Leucate-Rue De L'Estagnol 11370 LEUCATE,11202,3.036388889,42.8552778,18.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11202*001,LEUCATE - Place Pierre Gonzales,Place Pierre Gonzales 11370 LEUCATE,11202,3.024444444,42.9113889,50.0,24h/24 7j/7,COMBO,Révéo,2021-09-04
FR*S11*P11069*001,CARCASSONNE - Rue Jean Antoine Chaptal,Rue Jean Antoine Chaptal 11000 CARCASSONNE,11069,2.31078039,43.2105551,43.0,24h/24 7j/7,T2,Révéo,2021-09-04
FR*S11*P11012*001,ARGELIERS - Square Marcelin Albert,Square Marcelin Albert 11120 ARGELIERS,11012,2.910219444,43.3112942,18.0,24h/24 7j/7,EF-T2,Révéo,2021-09-04
FR*S11*P11129*001,ESPERAZA - Avenue De Chalabre,Avenue De Chalabre 11260 ESPERAZA,11129,2.215775334,42.93515733,22.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11266*003,PORT-LA-NOUVELLE - Place Paul Valery,Place Paul Valery 11210 PORT-LA-NOUVELLE,11266,3.064333,43.013972,22.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11418*001,VILLASAVARY - Rue Du Barry,Rue Du Barry 11150 VILLASAVARY,11418,2.0388486,43.2204328,22.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11289*001,PIEUSSE - D118,D118 11300 PIEUSSE,11289,2.225833,43.086944,18.0,24h/24 7j/7,EF-T2,Révéo,2021-09-04
FR*S11*P11076*005,CASTELNAUDARY - Parking Regional D'Activite Economique,Parking Regional D'Activite Economique 11400 CASTELNAUDARY,11076,1.957207,43.294769,22.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11262*006,NARBONNE - Quai Vallière,Quai Vallière 11100 NARBONNE,11262,3.011309,43.179919,22.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11115*001,CUXAC-CABARDES - Parking De L'Ecole,Parking De L'Ecole 11390 CUXAC-CABARDES,11115,2.286111111,43.3702778,18.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11040*001,BIZANET - Rue De La Distillerie,Rue De La Distillerie 11200 BIZANET,11040,2.868611111,43.1641667,18.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11266*003,PORT-LA-NOUVELLE - Place Paul Valery,Place Paul Valery 11210 PORT-LA-NOUVELLE,11266,3.064333,43.013972,22.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11069*008,CARCASSONNE - Parking Souterain Andre Chenier,Parking Souterain Andre Chenier 11000 CARCASSONNE,11069,2.351508,43.216954,22.0,24h/24 7j/7,T2-EF,Révéo,2021-09-04
FR*S11*P11295*001,PORTEL-DES-CORBIERES - Avenue Des Corbieres,Avenue Des Corbieres 11490 PORTEL-DES-CORBIERES,11295,2.921944444,43.0577778,18.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11367*001,SAISSAC - Saint Jean,Saint Jean 11310 SAISSAC,11367,2.161111111,43.3622222,18.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11170*001,GRUISSAN - Boulevard Du Pech Maynaud,Boulevard Du Pech Maynaud 11430 GRUISSAN,11170,3.095833,43.111389,22.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11021*001,AXAT  - Place Joachim Estrade,Place Joachim Estrade 11140 AXAT,11021,2.234722222,42.8041667,18.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11429*001,VILLEMOUSTAUSSOU - Parking Impasse Des Stades,Parking Impasse Des Stades 11620 VILLEMOUSTAUSSOU,11429,2.364963333,43.2533494,22.0,24h/24 7j/7,EF-T2,Révéo,2021-09-04
FR*S11*P11425*001,VILLEGAILHENC - Rue Des Effaches,Rue Des Effaches 11600 VILLEGAILHENC,11425,2.357222222,43.2683333,22.0,24h/24 7j/7,EF-T2,Révéo,2021-09-04
FR*S11*P11069*006,CARCASSONNE - Boulevard Jean Jaures,Boulevard Jean Jaures 11000 CARCASSONNE,11069,2.35558033,43.21285489,22.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11262*006,NARBONNE - Quai Vallière,Quai Vallière 11100 NARBONNE,11262,3.011309,43.179919,22.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11106*001,COURSAN - Rue Du Cimetière,Rue Du Cimetière 11110 COURSAN,11106,3.056366,43.234889,22.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11076*003,CASTELNAUDARY - Parking De La Gare,Parking De La Gare 11400 CASTELNAUDARY,11076,1.95055556,43.3125,18.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11206*002,LIMOUX - Rue D'Aude,Rue D'Aude 11300 LIMOUX,11206,2.215277778,43.0566667,18.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11185*002,LAGRASSE - Parking P1 D212,Parking P1 D212 11220 LAGRASSE,11185,2.622777778,43.0905556,18.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11367*002,SAISSAC - Avenue Maurice Sarraut,Avenue Maurice Sarraut 11310 SAISSAC,11367,2.168888889,43.3616667,22.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11018*001,ARZENS - Rue Des Condamines,Rue Des Condamines 11290 ARZENS,11018,2.21,43.2008333,18.0,24h/24 7j/7,EF-T2,Révéo,2021-09-04
FR*S11*P11069*009,CARCASSONNE - Parking Souterain Gambetta,Parking Souterain Gambetta 11000 CARCASSONNE,11069,2.3558,43.212687,22.0,24h/24 7j/7,T2-EF,Révéo,2021-09-04
FR*S11*P11262*010,LE GRAND NARBONNE  - Rue Nicolas Leblanc,Rue Nicolas Leblanc 11100 LE RAND NARBONNE,11262,2.965908,43.157853,22.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11262*002,NARBONNE - Avenue Général Leclerc,Avenue Général Leclerc 11100 NARBONNE,11262,2.992752,43.174313,18.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11069*005,CARCASSONNE - Place Du General De Gaulle,Place Du General De Gaulle 11000 CARCASSONNE,11069,2.352211475,43.21016107,22.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11145*002,FLEURY - Parking Boulevard De La Douane,Parking Boulevard De La Douane 11560 FLEURY,11145,3.189722222,43.1777778,18.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11103*001,COUIZA - Rue Du Stade,Rue Du Stade 11190 COUIZA,11103,2.254722222,42.9436111,18.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11262*008,LE GRAND NARBONNE - Av Docteur Paul Pompidor,Av Docteur Paul Pompidor 11100 LE GRAND NARBONNE,11262,2.979289055,43.18224335,22.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11041*001,BIZE_MINERVOIS - Rue De La Cave Cooperative,Rue De La Cave Cooperative 11120 BIZE_MINERVOIS,11041,2.871944444,43.3127778,22.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11076*004,CASTELNAUDARY - Parking Regional D'Activite Economique,Parking Regional D'Activite Economique 11400 CASTELNAUDARY,11076,1.953595,43.293091,22.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11068*002,CAPENDU - Parking Le Jerroir Vignerons Des Coteaux De L'Alaric,Parking Le Jerroir Vignerons Des Coteaux De L'Alaric 11700 CAPENDU,11068,2.5493,43.1879,18.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11304*001,QUILLAN - Place De La Gare,Place De La Gare 11500 QUILLAN,11304,2.1825,42.8736111,50.0,24h/24 7j/7,COMBO,Révéo,2021-09-04
FR*S11*P11033*001,BELPECH - Place De L'Oratoire,Place De L'Oratoire 11420 BELPECH,11033,1.750277778,43.1983333,18.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11418*001,VILLASAVARY - Rue Du Barry,Rue Du Barry 11150 VILLASAVARY,11418,2.0388486,43.2204328,22.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11190*001,LA REDORTE - Avenue Du Minervois,Avenue Du Minervois 11700 LA REDORTE,11190,2.653333333,43.2513889,18.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S11*P11069*008,CARCASSONNE - Parking Souterain Andre Chenier,Parking Souterain Andre Chenier 11000 CARCASSONNE,11069,2.351508,43.216954,22.0,24h/24 7j/7,T2-EF,Révéo,2021-09-04
FR*S11*P11262*003,NARBONNE - Parking Théâtre,Parking Théâtre 11100 NARBONNE,11262,3.015278,43.179167,22.0,24h/24 7j/7,EF-T2-T3,Révéo,2021-09-04
FR*S74*P74134*A,LES GETS_Parking Pic,Parking Pic 74260 LES GETS,74134,6.670556,46.16,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S74*P74121*A,EXCENEVEX_Avenue de la Plage,Avenue de la Plage 74140 EXCENEVEX,74121,6.3581754,46.3459998,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S74*P74169*B,MARNAZ_Mairie,Mairie 74460 MARNAZ,74169,6.52646,46.06035,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S74*P74026*B,LA BALME DE SILLINGY_Supermarch?,Supermarch? 74330 LA BALME DE SILLINGY,74026,6.0391811,45.9611564,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S74*P74211*A,PERS JUSSY_Route De Reignier,Route De Reignier 74930 PERS JUSSY,74211,6.26369449,46.117427,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S74*P74290*A,VALLORCINE_Le Buet,Le Buet 74660 VALLORCINE,74290,6.91994,46.01908,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S74*P74250*B,ST PIERRE EN FAUCIGNY_Les Jourdies,Les Jourdies 74800 ST PIERRE EN FAUCIGNY,74250,6.377426,46.0731399,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S74*P74010*H,ANNECY_Bonlieu,Bonlieu 74000 ANNECY,74010,6.12962,45.90264,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S74*P74010*E,ANNECY_Route De Vignieres,Route De Vignieres 74000 ANNECY,74010,6.13666,45.90782,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S74*P74014*A,ARACHES LA FRASSE_D106 Route de la Barliette,D106 Route de la Barliette 74300 ARACHES LA FRASSE,74014,6.63658,46.03355,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S74*P74164*B,MARIGNIER_Parking De la passerelle,Parking De la passerelle 74970 MARIGNIER,74164,6.50392,46.09152,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S74*P74225*B,RUMILLY_Parking des Anciennes Casernes,Parking des Anciennes Casernes 74150 RUMILLY,74225,5.948327,45.860642,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S74*P74056*B,CHAMONIX MONT BLANC_Parking Allobroges,Parking Allobroges 74400 CHAMONIX MONT BLANC,74056,6.8723734,45.9217431,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S74*P74026*A,LA BALME DE SILLINGY_Lac,Lac 74330 LA BALME DE SILLINGY,74026,6.0326092,45.9710532,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S74*P74104*A,DOUSSARD_Parking Maison des Associations,Parking Maison des Associations 74210 DOUSSARD,74104,6.22051,45.77616,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S74*P74191*A,MORZINE_Route Du Palais Des Sports,Route Du Palais Des Sports 74110 MORZINE,74191,6.70555,46.18337,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S74*P74169*A,MARNAZ_Parking CTM,Parking CTM 74460 MARNAZ,74169,6.5311,46.05942,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S74*P74093*A,CRAN GEVRIER_Avenue Beauregard,Avenue Beauregard 74960 CRAN GEVRIER,74093,6.0985779,45.9039747,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S74*P74275*A,TALLOIRES MONTMIN_Mairie,Mairie 74210 TALLOIRES MONTMIN,74275,6.21571,45.83934,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S74*P74293*A,VEIGY FONCENEX_Parking Champ Faviol,Parking Champ Faviol 74140 VEIGY FONCENEX,74293,6.25827,46.26919,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S74*P74025*A,BALLAISON_Ecole,Ecole 74140 BALLAISON,74025,6.32796,46.298313,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S74*P74121*A,EXCENEVEX_Avenue de la Plage,Avenue de la Plage 74140 EXCENEVEX,74121,6.3581754,46.3459998,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S74*P74218*A,PUBLIER_Cite De L'Eau,Cite De L'Eau 74500 PUBLIER,74218,6.528348,46.395761,43.0,24/24 7/7 jours,T2,E Born,2020-03-24
FR*S74*P74064*A,CHATILLON SUR CLUSES_Route de Taninges,Route de Taninges 74300 CHATILLON SUR CLUSES,74064,6.58349,46.08865,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S74*P74136*A,LE GRAND BORNAND_Cimetiere,Cimetiere 74450 LE GRAND BORNAND,74136,6.4282,45.9415,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S74*P74217*A,PRINGY_Route du Pont du Brogny,Route du Pont du Brogny 74370 PRINGY,74217,6.1235097,45.9356025,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S74*P74010*I,ANNECY_Faubourg Des Balmettes,Faubourg Des Balmettes 74000 ANNECY,74010,6.12307,45.89565,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S74*P74012*B,ANNEMASSE_Rue Fernand David,Rue Fernand David 74100 ANNEMASSE,74012,6.234031,46.1917492,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S74*P74169*B,MARNAZ_Mairie,Mairie 74460 MARNAZ,74169,6.52646,46.06035,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S74*P74010*A,ANNECY_Rue Dupanloup,Rue Dupanloup 74000 ANNECY,74010,6.1334,45.90362,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S74*P74173*A,MEGEVE_Parking Molettaz,Parking Molettaz 74120 MEGEVE,74173,6.61474,45.85996,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S74*P74134*A,LES GETS_Parking Pic,Parking Pic 74260 LES GETS,74134,6.670556,46.16,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S74*P74056*C,CHAMONIX MONT BLANC_Parking du Corzelet,Parking du Corzelet 74400 CHAMONIX MONT BLANC,74056,6.8750103,45.9258487,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S74*P74136*A,LE GRAND BORNAND_Cimetiere,Cimetiere 74450 LE GRAND BORNAND,74136,6.4282,45.9415,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S74*P74112*B,EPAGNY METZ TESSY_Rue de la Libert?,Rue de la Libert? 74330 EPAGNY METZ TESSY,74112,6.09085,45.93779,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
FR*S74*P74010*K,ANNECY_Rue de la Fraternit?,Rue de la Fraternit? 74000 ANNECY,74010,6.1293,45.9124,22.0,24/24 7/7 jours,E/F + T2,E Born,2020-03-24
